gpsheading,gpsaltitude,gpslatitude,verticalaccuracy,horizontalaccuracy,timestamp,gpsspeed,gpslongitude
139.0,3.0,0.00650834028006386,9.0,5.0,178.986328125,29.06640625,0.0273228402418794
139.0,3.0,0.00631070694672786,9.0,5.0,180.03466796875,28.912109375,0.0275371569085507
139.0,3.0,0.00611339028006341,9.0,5.0,181.01611328125,28.8603515625,0.0277501402418778
139.0,3.0,0.00591582361339959,9.0,5.0,182.015625,28.80859375,0.0279621235752074
139.0,3.0,0.00572309104758517,9.0,5.0,182.99072265625,28.3974609375,0.0281689112902512
139.0,3.0,0.00552550341284785,9.0,5.0,184.03369140625,28.44921875,0.028381253652725
139.0,3.0,0.00533457223563971,9.0,5.0,185.0439453125,28.345703125,0.0285946927133977
139.0,3.0,0.00514861094838181,9.0,5.0,186.05126953125,27.5224609375,0.0287954479423291
138.0,3.0,0.00495787084714294,9.0,5.0,187.03564453125,26.9052734375,0.0289969170267028
152.0,3.0,0.00476420493738771,9.0,5.0,188.0439453125,26.5966796875,0.0292024768158256
147.0,3.0,0.00457045694673752,9.0,5.0,189.01123046875,26.494140625,0.0293563735752258
151.0,3.0,0.00436459028006197,9.0,5.0,190.02880859375,26.390625,0.0295063235752195
157.0,2.0,0.00414992361339727,9.0,5.0,191.01708984375,26.2880859375,0.0296321235752117
162.0,2.0,0.00392830694672596,9.0,5.0,192.0517578125,26.08203125,0.0297322902418812
166.0,2.0,0.00370350694672794,9.0,5.0,193.1064453125,25.72265625,0.0298095735752212
171.0,2.0,0.00348155694673124,9.0,5.0,194.0087890625,25.3623046875,0.0298741235752117
177.0,2.0,0.00325750694672422,9.0,5.0,195.025390625,24.9501953125,0.0299084735752188
182.0,2.0,0.00303404028006326,9.0,5.0,196.0341796875,24.5908203125,0.0299078069085538
186.0,2.0,0.00281394028006332,9.0,5.0,197.03564453125,24.2822265625,0.0298865235752145
189.0,3.0,0.00259383760191411,9.0,5.0,198.0009765625,23.818359375,0.0298477140616455
191.0,3.0,0.00239166757422282,9.0,5.0,199.03173828125,22.9443359375,0.0298013817916569
190.0,3.0,0.00219215808003525,9.0,5.0,200.0390625,21.8642578125,0.0297575878034592
187.0,3.0,0.00199936129208566,9.0,5.0,201.0537109375,20.9375,0.0297324504097247
175.0,3.0,0.0018175043157953,9.0,5.0,202.0322265625,20.26953125,0.0297332332218047
164.0,3.0,0.00163866754414243,9.0,5.0,203.0517578125,19.7548828125,0.0297673220521943
160.0,4.0,0.0014673152480924,9.0,5.0,204.0361328125,19.240234375,0.0298342282623593
147.0,4.0,0.00131594461763029,9.0,5.0,205.03173828125,18.931640625,0.0299268363232272
141.0,4.0,0.00118557899776305,9.0,5.0,206.0068359375,18.8798828125,0.0300455637011793
130.0,4.0,0.00105269284620135,9.0,5.0,207.0400390625,18.8798828125,0.0301840632511414
120.0,5.0,0.000940769247556261,9.0,5.0,208.03466796875,18.8798828125,0.0303473707758143
113.0,5.0,0.000860982039867508,9.0,5.0,209.009765625,18.7255859375,0.0305425625026316
103.0,5.0,0.000811830757896814,9.0,5.0,210.04638671875,18.6748046875,0.0307352150116884
96.0,6.0,0.000780711056869165,9.0,5.0,211.0048828125,19.0341796875,0.0309400473965268
87.0,6.0,0.000777991862932481,9.0,5.0,212.0419921875,19.548828125,0.031157154462889
76.0,6.0,0.000802677309934551,9.0,5.0,213.04052734375,20.01171875,0.0313817771084075
75.0,6.0,0.00084353912288293,9.0,5.0,214.0263671875,20.5263671875,0.0316046566777714
75.0,6.0,0.000888218422353759,9.0,5.0,215.041015625,21.041015625,0.0318293002234923
75.0,6.0,0.000938645284279005,9.0,5.0,216.0048828125,21.50390625,0.032066602416819
75.0,6.0,0.000992308783750672,9.0,5.0,217.01611328125,21.8125,0.0323083097014063
74.0,6.0,0.00104257443307886,9.0,5.0,218.03173828125,21.7607421875,0.0325418164551791
72.0,6.0,0.0010936798141401,9.0,5.0,219.0185546875,21.7099609375,0.0327790477954721
72.0,6.0,0.00114726934128839,9.0,5.0,220.01025390625,21.658203125,0.0330161337817429
71.0,6.0,0.00120173076567908,9.0,5.0,221.03564453125,21.7099609375,0.0332522411737841
71.0,5.0,0.00125971639369737,9.0,5.0,222.033203125,21.658203125,0.03348918929602
71.0,5.0,0.00131671340849237,9.0,5.0,223.01904296875,21.658203125,0.0337179335436701
71.0,5.0,0.00137289719527444,9.0,5.0,224.02490234375,21.6064453125,0.0339558321119852
76.0,5.0,0.00146471246088708,9.0,5.0,225.009765625,21.5556640625,0.0341754544704855
75.0,4.0,0.00151003041078467,9.0,5.0,226.01953125,21.5556640625,0.0344086285976885
75.0,4.0,0.00155845293508605,9.0,5.0,227.01904296875,21.658203125,0.0346391513184585
75.0,4.0,0.00160909558578481,9.0,5.0,228.0009765625,21.658203125,0.0348802432854284
75.0,4.0,0.00165907404274889,9.0,5.0,229.01025390625,21.349609375,0.0351249970907474
75.0,4.0,0.0017039599989701,9.0,5.0,230.0302734375,20.9892578125,0.0353455337952368
75.0,4.0,0.00175229524495534,9.0,5.0,231.01513671875,20.8349609375,0.035582369819437
76.0,4.0,0.0018136176061887,9.0,5.0,232.06396484375,21.1435546875,0.035794478019838
71.0,4.0,0.00188405694672866,9.0,5.0,233.05908203125,21.5556640625,0.0360237569085484
72.0,3.0,0.00194330694673539,9.0,5.0,234.05615234375,21.7607421875,0.0362563402418913
73.0,3.0,0.00199829028006348,9.0,5.0,235.02294921875,21.7099609375,0.0364904569085524
74.0,3.0,0.00205025694673111,9.0,5.0,236.03759765625,21.6064453125,0.0367249735752039
74.0,3.0,0.00209845694673305,9.0,5.0,237.07373046875,21.349609375,0.036958923575213
75.0,3.0,0.00214590694672978,9.0,5.0,238.0625,21.041015625,0.0371898402418793
75.0,3.0,0.00218777984536444,9.0,5.0,239.11572265625,20.5263671875,0.0374180022451184
75.0,3.0,0.00222424064335768,9.0,5.0,240.04248046875,19.9091796875,0.0376415798480564
75.0,3.0,0.00225945203318644,9.0,5.0,241.0458984375,18.8798828125,0.0378554072084966
75.0,3.0,0.00228002470216637,9.0,5.0,242.0244140625,17.0283203125,0.037979090724221
75.0,3.0,0.00232694424054358,9.0,5.0,243.00634765625,14.9189453125,0.0382236313829196
75.0,3.0,0.00235575147529232,9.0,5.0,244.021484375,12.9638671875,0.0383765790368926
75.0,3.0,0.00235546096187277,9.0,5.0,245.0263671875,11.78125,0.0383875086816658
75.0,3.0,0.00240375067114229,9.0,5.0,246.02392578125,10.5458984375,0.0386334156254832
75.0,3.0,0.00241857174528803,9.0,5.0,247.001953125,9.259765625,0.0387149019861539
76.0,3.0,0.00244187751934532,9.0,5.0,248.00927734375,8.025390625,0.0388383658095392
76.0,3.0,0.00245617014898158,9.0,5.0,249.025390625,6.482421875,0.0389172079141673
76.0,3.0,0.00246654572393367,9.0,5.0,249.99462890625,4.6298828125,0.0389750370264749
76.0,3.0,0.00247384522531746,9.0,5.0,250.99853515625,2.7265625,0.0390150178134547
76.0,3.0,0.00247814992432893,9.0,5.0,251.98388671875,2.005859375,0.0390400941211623
76.0,3.0,0.00248174095784747,9.0,5.0,253.00927734375,1.234375,0.0390605175537217
76.0,3.0,0.00248273888863792,9.0,5.0,253.99365234375,0.154296875,0.0390687308179877
76.0,3.0,0.00248176669731492,9.0,5.0,254.97705078125,0.0517578125,0.039066691310623
76.0,3.0,0.0024819196150716,9.0,5.0,255.970703125,0.0,0.0390674723738158
76.0,3.0,0.00248138516034401,9.0,5.0,256.97265625,0.0,0.0390647425495132
76.0,3.0,0.00248164546449203,9.0,5.0,257.97216796875,0.0,0.0390660721058822
76.0,3.0,0.00248155940925443,9.0,5.0,258.974609375,0.0,0.0390656325649985
76.0,3.0,0.00248173937404061,9.0,5.0,259.96826171875,0.0,0.0390665517639519
76.0,3.0,0.00248143506020426,9.0,5.0,260.97314453125,0.0,0.0390649974323906
76.0,3.0,0.00248149896309968,9.0,5.0,261.970703125,0.0,0.0390653238266196
76.0,3.0,0.00248190961912087,9.0,5.0,262.96923828125,0.0,0.0390674213066546
76.0,3.0,0.00248149395212493,9.0,5.0,263.97509765625,0.0,0.039065298232245
76.0,3.0,0.00248190463816655,9.0,5.0,264.9755859375,0.0,0.0390673958655867
76.0,3.0,0.00248183234174348,9.0,5.0,265.97314453125,0.0,0.039067026611363
76.0,3.0,0.00248164351925339,9.0,5.0,266.97265625,0.0,0.0390660621702778
76.0,3.0,0.00248161619111897,9.0,5.0,267.9775390625,0.0,0.0390659225874543
76.0,3.0,0.00248231427610079,9.0,5.0,268.97314453125,0.0,0.0390694881568407
76.0,3.0,0.00248174085113817,9.0,5.0,269.970703125,0.0,0.0390665593084378
76.0,3.0,0.0024813199844047,9.0,5.0,270.9736328125,0.0,0.0390644096642773
76.0,3.0,0.00248162984220812,9.0,5.0,271.97607421875,0.0,0.039065992312615
76.0,3.0,0.00248175494619573,9.0,5.0,272.97021484375,0.0,0.0390666313011962
76.0,3.0,0.00248190241383383,9.0,5.0,273.97412109375,0.0,0.0390673845157749
76.0,3.0,0.00248131912681515,9.0,5.0,274.9755859375,0.0,0.0390644052840372
76.0,3.0,0.00248173086091441,9.0,5.0,275.9716796875,0.0,0.0390665082817491
76.0,3.0,0.00248193004276231,9.0,5.0,276.96533203125,0.0,0.0390675256236505
76.0,3.0,0.00248124553176154,9.0,5.0,277.97509765625,0.0,0.0390640293741881
76.0,3.0,0.00248165770948105,9.0,5.0,278.9755859375,0.0,0.0390661346378493
76.0,3.0,0.00248187950452205,9.0,5.0,279.97998046875,0.0,0.0390672675028014
76.0,4.0,0.00248168023910011,9.0,5.0,280.990234375,0.5146484375,0.0390724394805204
76.0,4.0,0.00248678115696776,9.0,5.0,281.9990234375,3.91015625,0.0390997115981406
75.0,4.0,0.00249982722291264,9.0,5.0,283.017578125,7.458984375,0.0391658040798432
75.0,4.0,0.00251617280503779,9.0,5.0,284.02587890625,10.185546875,0.0392448431775989
75.0,4.0,0.00254569011620731,9.0,5.0,285.13623046875,11.78125,0.0393858377668578
75.0,4.0,0.00258821827954136,9.0,5.0,286.0517578125,13.06640625,0.039515686508011
75.0,4.0,0.00262056382155151,9.0,5.0,287.02099609375,14.3017578125,0.0396668102567474
75.0,4.0,0.00265578607552186,9.0,5.0,288.05859375,15.896484375,0.0398322162781994
75.0,4.0,0.00269323656416986,9.0,5.0,289.140625,17.3369140625,0.0400142728687171
75.0,4.0,0.00273332590046493,9.0,5.0,290.0078125,18.46875,0.0402090374991246
74.0,4.0,0.00277637751485571,9.0,5.0,291.0439453125,19.1376953125,0.0404168750629025
75.0,4.0,0.002818521635497,9.0,5.0,292.0498046875,19.6513671875,0.0406256221664165
74.0,4.0,0.00286173090508867,9.0,5.0,293.06689453125,20.01171875,0.0408435290570281
75.0,4.0,0.00290668989195097,9.0,5.0,294.0244140625,20.474609375,0.041067265956002
75.0,4.0,0.00294217873221924,9.0,5.0,295.04736328125,20.783203125,0.0412459968952418
75.0,4.0,0.00299870473597962,9.0,5.0,296.03173828125,20.9892578125,0.0415201748896691
75.0,4.0,0.00304698609689779,9.0,5.0,297.08935546875,21.091796875,0.0417547148667978
75.0,4.0,0.00309166053961007,9.0,5.0,298.00732421875,21.1435546875,0.0419789298403117
75.0,4.0,0.00313645014576025,9.0,5.0,299.01416015625,20.9892578125,0.0422119353925722
74.0,4.0,0.0031680128936955,9.0,5.0,300.03173828125,20.578125,0.0423911504390872
75.0,4.0,0.00322477953796607,9.0,5.0,301.02880859375,19.7548828125,0.0426637471554869
75.0,4.0,0.00326712598265999,9.0,5.0,302.00927734375,18.6748046875,0.0428639580920986
75.0,4.0,0.00330828687653905,9.0,5.0,303.0234375,17.130859375,0.0430561651266998
75.0,4.0,0.00334574900241335,9.0,5.0,303.9990234375,15.021484375,0.0432318996372202
75.0,4.0,0.00337732296437565,9.0,5.0,305.025390625,12.552734375,0.0433821470013953
75.0,4.0,0.00340334348040727,9.0,5.0,306.0107421875,9.98046875,0.043505967824089
75.0,4.0,0.00342296628457461,9.0,5.0,307.017578125,7.87109375,0.0435993445946678
110.0,4.0,0.00344033415539257,9.0,5.0,308.02392578125,7.25390625,0.0436367839598261
160.0,4.0,0.00338351577693885,9.0,5.0,309.05908203125,7.6650390625,0.0438081140293462
160.0,4.0,0.00330271496365952,9.0,5.0,310.015625,8.796875,0.0438435237354895
160.0,4.0,0.00324742587791604,9.0,5.0,311.02392578125,10.6494140625,0.0438677533218054
157.0,4.0,0.00312999017774018,9.0,5.0,311.998046875,12.0380859375,0.0439267437983801
157.0,4.0,0.00302234976818027,9.0,5.0,313.0048828125,12.861328125,0.043982012136297
156.0,4.0,0.00291007361339268,9.0,5.0,314.01611328125,13.3759765625,0.0440373569085608
155.0,4.0,0.00279675694672931,9.0,5.0,314.9990234375,13.478515625,0.0440969402418858
156.0,4.0,0.00268334028005767,9.0,5.0,315.99560546875,13.32421875,0.0441551235752228
156.0,4.0,0.00257060694673327,9.0,5.0,317.01123046875,13.2724609375,0.044211356908562
156.0,4.0,0.0024565402800647,9.0,5.0,318.00732421875,13.7353515625,0.044268356908546
159.0,4.0,0.00240321450036873,9.0,5.0,319.01611328125,14.1982421875,0.0443091311235832
159.0,4.0,0.00240321450036873,9.0,5.0,319.998046875,14.5078125,0.0443091311235548
157.0,4.0,0.00209510296883763,9.0,5.0,321.0224609375,14.6103515625,0.0444690757531418
156.0,4.0,0.0019822700276677,9.0,5.0,322.01806640625,14.25,0.0445283184779583
156.0,4.0,0.00186870151061668,9.0,5.0,323.0234375,13.4267578125,0.0445886922927911
156.0,4.0,0.00176284016634298,9.0,5.0,323.9833984375,11.83203125,0.0446449689208634
156.0,4.0,0.00167441966168979,9.0,5.0,324.99755859375,9.517578125,0.0446919738770787
156.0,4.0,0.00164481134427774,9.0,5.0,326.03515625,6.9453125,0.0447077138648808
156.0,4.0,0.00156016957989635,9.0,5.0,327.0087890625,4.6298828125,0.0447526124086294
207.0,4.0,0.00153317005608499,9.0,5.0,328.00537109375,4.373046875,0.0447599424930302
252.0,4.0,0.00146470109482521,9.0,5.0,329.3876953125,5.4013671875,0.0446773696172186
252.0,4.0,0.00144823814682126,9.0,5.0,330.0009765625,6.841796875,0.044613776378398
252.0,4.0,0.00143022447869611,9.0,5.0,331.1083984375,8.2822265625,0.0445441930024372
252.0,3.0,0.00140279661783893,9.0,5.0,331.99072265625,9.208984375,0.0444376945436602
252.0,3.0,0.00137608263023025,9.0,5.0,333.01708984375,9.876953125,0.0443339454220392
251.0,3.0,0.00134712321624164,9.0,5.0,334.0146484375,10.2373046875,0.0442236163371347
251.0,3.0,0.0013259658231135,9.0,5.0,335.0283203125,10.0830078125,0.044143038510569
252.0,3.0,0.00128932483078614,9.0,5.0,336.00537109375,9.826171875,0.0440019152757287
252.0,3.0,0.00126751653650103,9.0,5.0,337.03173828125,9.6201171875,0.0439178082850588
252.0,3.0,0.00123541237090307,9.0,5.0,338.0087890625,9.517578125,0.0437939928049075
252.0,3.0,0.00121375341382901,9.0,5.0,339.03466796875,9.36328125,0.0437104611461052
251.0,3.0,0.00118315126423595,9.0,5.0,340.00439453125,9.0029296875,0.0435930803948423
251.0,3.0,0.0011616866828632,9.0,5.0,341.01416015625,8.0771484375,0.0435107622908788
251.0,3.0,0.00116044375605639,9.0,5.0,342.00732421875,6.8935546875,0.0435059955834731
217.0,3.0,0.00112181303871494,9.0,5.0,343.03955078125,6.1220703125,0.0433559697185614
188.0,3.0,0.00107444028006398,9.0,5.0,344.01513671875,6.1728515625,0.043327656908545
166.0,3.0,0.00101284028006176,9.0,5.0,344.98828125,7.099609375,0.0433348735752332
159.0,3.0,0.000944523613398473,9.0,5.0,346.03955078125,8.3857421875,0.0433646235752149
158.0,3.0,0.000866573613393484,9.0,5.0,347.03515625,9.4658203125,0.0434039402418733
156.0,3.0,0.00079125140483427,9.0,5.0,348.013671875,9.671875,0.0434685211830441
156.0,3.0,0.000714611596023928,9.0,5.0,348.9931640625,9.4140625,0.0435099530070459
156.0,3.0,0.00063379560359067,9.0,5.0,350.009765625,9.208984375,0.043553642494686
156.0,3.0,0.000558808661260457,9.0,5.0,350.9921875,9.0029296875,0.0435941807716915
156.0,3.0,0.000481129104215938,9.0,5.0,352.00830078125,8.8486328125,0.0436362996788801
160.0,3.0,0.000395590280064084,9.0,5.0,353.02978515625,8.6943359375,0.0436320902418856
159.0,3.0,0.000324756946731952,9.0,5.0,354.0,8.025390625,0.0436662069085542
158.0,3.0,0.000261223613399863,9.0,5.0,355.015625,7.150390625,0.0436991402418698
157.0,3.0,0.000206740280063399,9.0,5.0,356.0009765625,6.0185546875,0.0437296569085532
156.0,3.0,0.000176779264968729,9.0,5.0,357.0419921875,4.6298828125,0.0438015230906359
156.0,3.0,0.000147715190166763,9.0,5.0,358.03955078125,3.03515625,0.0438173012017557
156.0,3.0,0.000127846948373644,9.0,5.0,359.0068359375,1.80078125,0.0438280871404259
156.0,3.0,0.00011316877331069,9.0,5.0,360.0029296875,1.388671875,0.0438360555302352
156.0,3.0,0.000102712448025954,9.0,5.0,361.00927734375,1.2861328125,0.0438417319904687
156.0,3.0,9.353804277623112e-05,9.0,5.0,362.0009765625,0.720703125,0.0438467125303674
156.0,3.0,9.034989158607232e-05,9.0,5.0,363.01611328125,0.30859375,0.0438484432926316
156.0,3.0,8.341441006365358e-05,9.0,5.0,364.03173828125,1.080078125,0.0438522083806134
156.0,3.0,6.785450938195936e-05,9.0,5.0,365.0068359375,2.3154296875,0.0438606554357789
