timestamp,my,mx,mz
46.62548828125,-62.46875,-204.6416015625,-227.0986328125
46.73486328125,-61.7021484375,-204.9111328125,-227.0166015625
46.84423828125,-62.12890625,-205.5654296875,-226.4775390625
46.953125,-62.736328125,-205.0869140625,-227.1484375
47.0625,-62.0703125,-205.8984375,-227.73046875
47.171875,-62.232421875,-205.2646484375,-227.06640625
47.28076171875,-61.5185546875,-205.0673828125,-226.841796875
47.39013671875,-62.240234375,-204.9296875,-227.5009765625
47.49951171875,-61.6943359375,-205.1748046875,-226.3515625
47.6083984375,-61.962890625,-205.1669921875,-226.96484375
47.7177734375,-62.3232421875,-204.7734375,-226.556640625
47.8271484375,-61.7421875,-204.546875,-225.896484375
47.9365234375,-61.615234375,-204.5205078125,-226.466796875
48.04541015625,-62.162109375,-204.5341796875,-226.5966796875
48.15478515625,-62.056640625,-204.80859375,-226.9912109375
48.26416015625,-61.6943359375,-204.7587890625,-226.55859375
48.373046875,-61.3857421875,-204.271484375,-226.3525390625
48.482421875,-61.712890625,-204.9677734375,-226.2001953125
48.591796875,-61.6201171875,-205.056640625,-226.4833984375
48.70068359375,-61.6318359375,-205.646484375,-226.4306640625
48.81005859375,-63.1396484375,-204.693359375,-226.5458984375
48.91943359375,-62.5732421875,-205.1513671875,-226.6318359375
49.0283203125,-62.59375,-205.41796875,-226.5732421875
49.1376953125,-61.8349609375,-205.4599609375,-226.3505859375
49.2470703125,-61.3037109375,-204.8251953125,-226.232421875
49.35595703125,-61.0625,-204.732421875,-226.2119140625
49.46533203125,-61.7578125,-205.529296875,-226.26953125
49.57470703125,-61.53125,-205.6376953125,-226.1005859375
49.68359375,-61.7060546875,-204.9892578125,-226.41796875
49.79296875,-61.802734375,-205.6865234375,-226.5263671875
49.90234375,-61.5068359375,-205.9052734375,-226.048828125
50.01123046875,-61.6318359375,-205.7080078125,-225.9775390625
50.12060546875,-61.4873046875,-205.775390625,-225.8994140625
50.22998046875,-62.2294921875,-205.7001953125,-226.08984375
50.3388671875,-61.3408203125,-205.6201171875,-225.587890625
50.4482421875,-61.8759765625,-204.966796875,-225.8154296875
50.5576171875,-61.751953125,-205.2314453125,-225.669921875
50.6669921875,-60.97265625,-205.6591796875,-225.908203125
50.77587890625,-60.94921875,-204.9716796875,-225.6845703125
50.88525390625,-61.2939453125,-205.92578125,-225.978515625
50.99462890625,-61.6669921875,-205.0224609375,-225.7958984375
51.103515625,-61.4052734375,-204.486328125,-226.55078125
51.212890625,-61.236328125,-205.28515625,-226.0087890625
51.322265625,-61.1669921875,-204.529296875,-225.24609375
51.43115234375,-60.9521484375,-205.20703125,-225.4130859375
51.54052734375,-60.373046875,-204.732421875,-225.32421875
51.64990234375,-61.052734375,-205.5361328125,-225.349609375
51.7587890625,-60.2451171875,-205.2294921875,-225.4677734375
51.8681640625,-60.5166015625,-205.25,-225.779296875
51.9775390625,-60.3046875,-205.2783203125,-225.0263671875
52.0869140625,-59.5673828125,-205.2392578125,-225.669921875
52.19580078125,-59.55859375,-205.8740234375,-225.4453125
52.30517578125,-59.6474609375,-205.9892578125,-225.107421875
52.41455078125,-60.4287109375,-206.4130859375,-225.4404296875
52.5234375,-60.31640625,-206.6708984375,-225.462890625
52.6328125,-60.62109375,-207.8037109375,-226.12109375
52.7421875,-60.65625,-208.2509765625,-226.22265625
52.85107421875,-61.0908203125,-208.8505859375,-226.1455078125
52.96044921875,-61.384765625,-209.1171875,-225.7197265625
53.06982421875,-61.1142578125,-208.962890625,-227.65625
